# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
1.810079999999999956e+01 1.354466067864271497e-02 1.427820000000000000e+01 8.586726139634936463e-04 1.567670000000000030e+01 7.762327254008993599e-04 1.338009886415321859e+01 4.729967725992863768e-03
1.655890000000000128e+01 6.368723603941811237e-03 1.336069999999999958e+01 1.278740268764648122e-03 1.465729999999999933e+01 7.441519365605916373e-04 1.206401142426241258e+01 2.413567350653477318e-03
1.464840000000000053e+01 5.689268497170403734e-03 1.196189999999999998e+01 1.611057528229934777e-03 1.377919999999999945e+01 1.318990232761553007e-03 9.763671734556401915e+00 2.144483922656528069e-02
1.336369999999999969e+01 8.694684241715648198e-04 1.136780000000000079e+01 6.107005051016390533e-04 1.236239999999999917e+01 3.306453086457350173e-04 8.286282891254247218e+00 2.454512350725703094e-03
1.325639999999999930e+01 1.254422145968366129e-03 1.098249999999999993e+01 6.332470138111235538e-04 1.206879999999999953e+01 3.005192533380571436e-04 9.036939209174089882e+00 1.985299192717138086e-03
1.358580000000000076e+01 3.606750157791582465e-03 1.087410000000000032e+01 1.901637621508012665e-03 1.207920000000000016e+01 9.833799780814970245e-04 9.135193369777770300e+00 2.793821658097093465e-03
1.292489999999999917e+01 3.284845551084621725e-03 1.058079999999999998e+01 1.326629359008821762e-03 1.168619999999999948e+01 5.953468479089328060e-04 8.746737961395252725e+00 3.205081826808087522e-03
1.972129999999999939e+01 5.330093274423170630e-02 1.561280000000000001e+01 3.861369940963083839e-03 1.705709999999999837e+01 2.065518881384952130e-03 1.404680004336018762e+01 8.614079539640591074e-03
1.527970000000000006e+01 5.596309468584093234e-03 1.236129999999999995e+01 1.460564725506813396e-03 1.360350000000000037e+01 7.727521832274043085e-04 1.083711759784100792e+01 1.883043920767560981e-03
1.394260000000000055e+01 3.065157246908700294e-03 1.136190000000000033e+01 1.603728157634303625e-03 1.253129999999999988e+01 8.167757466335665495e-04 1.000652271019339423e+01 2.628457180197710328e-03
1.523429999999999929e+01 8.610833531604408092e-03 1.244860000000000078e+01 3.057647357008082527e-03 1.366450000000000031e+01 1.133363953318440760e-03 1.035538749648268109e+01 2.354022606415925607e-03
1.481359999999999921e+01 4.170309199154982951e-03 1.212240000000000073e+01 2.099996131677691127e-03 1.331479999999999997e+01 9.634493713007904721e-04 1.005086443202431390e+01 2.386859333213939803e-03
9.582100000000000506e+00 1.629163915731348484e-03 8.461499999999999133e+00 1.168693892488859238e-03 9.120799999999999130e+00 6.428300769686204385e-04 5.838236851191510368e+00 3.303519202690599534e-03
1.647749999999999915e+01 5.384012694634532706e-03 1.328599999999999959e+01 1.318317589062385949e-03 1.458329999999999949e+01 7.476930281243974628e-04 1.184614190994049387e+01 2.588853678446594378e-03
