# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
8.648699999999999832e+00 5.912521646318219656e-04 8.026300000000000878e+00 3.498268168124626866e-04 8.419200000000000017e+00 2.064344641780856940e-04 3.765875173949696730e+00 5.390523764277815010e-03
8.687400000000000233e+00 5.518626010846747329e-04 8.066499999999999559e+00 4.259273788601556396e-04 8.457399999999999807e+00 2.225492708023736079e-04 3.772377005932336047e+00 4.665308605035419290e-03
1.050999999999999979e+01 1.416971183963249090e-03 9.550399999999999778e+00 7.173655938844143839e-04 1.011320000000000086e+01 3.838490256526288559e-04 5.502944992530139245e+00 2.745390117398884781e-03
1.181310000000000038e+01 1.282259016935540863e-03 1.053059999999999974e+01 7.335535872333813490e-04 1.124409999999999954e+01 4.649013881871354712e-04 6.613607791571034511e+00 3.262568345415504337e-03
1.529599999999999937e+01 3.169581083053568671e-03 1.301469999999999949e+01 1.499972369584438381e-03 1.410289999999999999e+01 4.613397352822452011e-04 9.372707536572500331e+00 4.181300733491522502e-03
1.370229999999999926e+01 1.240647210731997060e-03 1.187030000000000030e+01 9.470782704268105711e-04 1.280470000000000041e+01 3.382230626174017327e-04 8.065282752749991957e+00 4.807447947849814544e-03
6.295099999999999696e+00 7.795488160369907181e-04 6.093600000000000350e+00 9.931759970728136402e-04 6.230500000000000149e+00 3.124269821994831841e-04 1.594505747049246303e+00 5.928599046109934122e-03
1.642859999999999943e+01 6.205647005029720463e-03 1.383469999999999978e+01 2.012269256431166355e-03 1.500799999999999912e+01 8.590802633244714074e-04 1.044228957829923488e+01 5.319829686176493107e-03
1.639179999999999993e+01 4.619777040251893223e-03 1.378979999999999961e+01 1.413558306969235276e-03 1.496180000000000021e+01 7.785593919185400044e-04 1.021505190431957111e+01 5.774652175401291491e-03
1.943179999999999907e+01 5.417864271457085990e-02 1.606429999999999936e+01 5.537229702162382340e-03 1.739870000000000161e+01 1.309698431845597024e-03 1.273144769380967034e+01 2.075753364169020260e-02
1.430250000000000021e+01 2.630821419917615638e-03 1.201409999999999911e+01 1.563115462136481330e-03 1.355540000000000056e+01 1.226589242744331515e-03 9.060524701763474908e+00 3.388403102107870324e-02
8.530200000000000671e+00 4.246795561309702318e-04 7.801899999999999835e+00 3.034352851745031093e-04 8.250999999999999446e+00 2.344747458168844659e-04 3.678523197132488320e+00 3.939389502727504329e-03
1.940640000000000143e+01 5.778286322511974604e-02 1.605659999999999954e+01 4.420045595179938371e-03 1.740399999999999991e+01 1.230328166077418028e-03 1.266381224891523516e+01 1.923796468115542349e-02
8.353500000000000369e+00 3.015542372128160605e-04 7.778500000000000192e+00 2.234313360318887390e-04 8.144000000000000128e+00 1.635566883739987846e-04 3.470217505932319924e+00 4.689242351225139833e-03
1.613400000000000034e+01 3.640857114114214987e-03 1.340240000000000009e+01 1.506235866986667870e-03 1.460519999999999996e+01 7.022897800776196171e-04 9.994037451910283920e+00 7.810884715069963888e-03
2.164699999999999847e+01 1.338766954377312024e-01 1.770439999999999969e+01 1.293163411148165812e-02 1.920400000000000063e+01 2.864069218391411195e-03 1.459719019184836419e+01 5.661954717400994458e-02
9.001599999999999824e+00 9.118731470516599135e-04 8.323100000000000165e+00 7.013144721118753921e-04 8.745300000000000296e+00 3.449717697222725340e-04 4.090123329722235468e+00 3.546087652592758762e-03
1.222560000000000002e+01 9.900244373928584161e-04 1.075109999999999921e+01 7.049801960911628550e-04 1.154840000000000089e+01 3.909632024889362397e-04 7.030342733436834024e+00 5.983682982691978722e-03
1.817370000000000019e+01 1.242123326850474822e-02 1.518950000000000067e+01 3.192789507733929250e-03 1.645100000000000051e+01 9.794235713319200242e-04 1.172770049772090850e+01 1.300002028082638920e-02
1.688589999999999947e+01 5.732826442790010281e-03 1.409570000000000078e+01 1.479129202768241468e-03 1.531269999999999953e+01 5.472866028852842483e-04 1.067358172239483238e+01 6.602606307759798995e-03
1.048310000000000031e+01 1.650437029718020620e-03 9.515700000000000713e+00 1.106858867185907128e-03 1.009459999999999980e+01 5.752813513341669153e-04 5.452905617208939404e+00 6.115856131125895975e-03
1.391670000000000051e+01 1.673794070945164823e-03 1.200489999999999924e+01 7.859764440165340144e-04 1.296759999999999913e+01 3.760229685221806403e-04 8.267120279422027096e+00 5.251572421034609445e-03
1.527309999999999945e+01 2.635291262135922019e-03 1.277069999999999972e+01 9.873056288078566490e-04 1.391810000000000080e+01 4.872022687703049504e-04 9.328794156967239459e+00 5.148941334719214780e-03
6.286500000000000199e+00 1.130260980002290158e-03 6.140699999999999825e+00 8.024923131504256481e-04 6.243800000000000239e+00 3.932458520012894186e-04 1.587882149611099081e+00 7.665937064423483313e-03
1.665820000000000078e+01 1.016705684052813738e-02 1.392510000000000048e+01 3.560036723719587660e-03 1.512780000000000058e+01 1.641454380527628378e-03 1.050297862961095419e+01 6.794593796579940712e-03
1.477159999999999940e+01 2.224968236403130923e-03 1.263840000000000074e+01 1.091536056459801399e-03 1.367820000000000036e+01 5.099238218690412645e-04 8.905401699073872024e+00 3.299876871230067021e-03
1.448479999999999990e+01 1.362796535709802793e-03 1.243660000000000032e+01 6.535366242709154776e-04 1.344759999999999955e+01 3.261499086801883558e-04 8.684558511002217429e+00 3.325904893763991822e-03
1.839110000000000156e+01 1.639347727615883890e-02 1.527630000000000088e+01 2.290300805805172042e-03 1.656119999999999948e+01 8.026762281447527613e-04 1.192097805151490064e+01 1.143753806545659210e-02
1.578930000000000078e+01 3.577986488713132043e-03 1.331259999999999977e+01 1.213063103324991043e-03 1.445279999999999987e+01 5.214939624780257077e-04 9.739418526846423063e+00 5.499608762465135747e-03
1.667160000000000153e+01 3.444060269627279795e-03 1.400370000000000026e+01 1.622202300911400070e-03 1.519050000000000011e+01 5.882569662294317514e-04 1.055725851193450460e+01 6.533617042020135011e-03
2.069340000000000046e+01 1.759708265802268912e-01 1.699540000000000006e+01 1.151734379972419592e-02 1.853419999999999845e+01 2.427862254025044738e-03 1.396065289115032293e+01 3.408252810353536860e-02
5.450099999999999945e+00 1.493247146197221710e-03 5.368699999999999584e+00 1.847722128622725744e-03 5.430500000000000327e+00 9.023844945519825895e-04 8.404751263614915757e-01 2.183944945269896548e-02
9.909200000000000230e+00 2.658781467332745237e-03 8.921200000000000685e+00 1.869290498080333068e-03 9.500899999999999679e+00 7.584048728354789810e-04 4.784281075603304956e+00 3.103360324904600939e-03
1.861880000000000024e+01 2.219873236556941382e-02 1.543720000000000070e+01 2.278572927597061638e-03 1.672970000000000113e+01 9.931669121211843254e-04 1.216203305635791487e+01 1.348576330133791946e-02
