# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
1.341439914703369141e+01 1.482440004093451939e-03 1.213481616973876953e+01 1.025531345159374705e-03 1.284420967102050781e+01 4.023985288065880825e-04 6.456193109971096078e+00 4.023985288065880825e-04
1.316330718994140625e+01 1.782996028323441265e-03 1.189549064636230469e+01 1.176623150633638063e-03 1.260357761383056641e+01 4.670874551391591446e-04 6.257617556945181292e+00 4.670874551391591446e-04
1.752608680725097656e+01 1.003043405645062496e-02 1.498258113861083984e+01 2.679303317679381131e-03 1.614049911499023438e+01 8.138440584753037915e-04 9.625644402058426863e+00 8.138440584753037915e-04
1.988700294494628906e+01 5.697641233257486754e-02 1.677348327636718750e+01 8.680113478776403657e-03 1.805414199829101562e+01 1.576901649018294964e-03 1.164418828817538376e+01 1.576901649018294964e-03
1.607012748718261719e+01 3.895329059925446875e-03 1.370614624023437500e+01 1.101234852944908910e-03 1.481449317932128906e+01 4.488850716847849484e-04 9.322377816569121123e+00 4.488850716847849484e-04
1.427174091339111328e+01 1.310439600154817818e-03 1.269761180877685547e+01 7.718103711967258616e-04 1.353177642822265625e+01 3.831405283924485777e-04 7.191738183723771272e+00 3.831405283924485777e-04
1.894787788391113281e+01 2.509456536365533424e-02 1.631434822082519531e+01 6.625246067802502761e-03 1.748207664489746094e+01 1.108140066674922607e-03 1.028371075397252987e+01 1.108140066674922607e-03
1.978500175476074219e+01 7.049264169181214401e-02 1.669705009460449219e+01 8.338853888114243842e-03 1.795865631103515625e+01 1.660888554011571766e-03 1.116634387427608033e+01 1.660888554011571766e-03
1.463818264007568359e+01 1.371983973435187505e-03 1.296061229705810547e+01 6.454541039727176464e-04 1.383604907989501953e+01 2.852187203958796201e-04 7.480710506856786068e+00 2.852187203958796201e-04
1.620599746704101562e+01 3.484982562611845750e-03 1.402512359619140625e+01 1.837609351034008532e-03 1.508015918731689453e+01 5.546839142213873296e-04 8.775679984231791408e+00 5.546839142213873296e-04
1.662154197692871094e+01 5.377211737131598612e-03 1.446125602722167969e+01 2.169274315135751377e-03 1.550955009460449219e+01 5.472658972867753841e-04 8.763591473036763446e+00 5.472658972867753841e-04
1.300869464874267578e+01 9.905714964437738797e-04 1.184602928161621094e+01 7.970563484056599878e-04 1.250301361083984375e+01 2.671008710225481831e-04 6.093975200114270407e+00 2.671008710225481831e-04
1.981784248352050781e+01 6.141175870907242956e-02 1.668350410461425781e+01 6.725286389413005772e-03 1.795901489257812500e+01 2.081457716034106238e-03 1.135396330959975764e+01 2.081457716034106238e-03
1.544841480255126953e+01 2.117242713334461460e-03 1.353938961029052734e+01 8.200496268215332583e-04 1.450328826904296875e+01 3.281815185731542877e-04 8.060694667967954530e+00 3.281815185731542877e-04
1.065941810607910156e+01 3.291692929255845375e-04 9.912693023681640625e+00 1.757323476200847940e-04 1.036621952056884766e+01 2.944558237244790334e-04 4.100365061251563858e+00 2.944558237244790334e-04
1.959032440185546875e+01 4.592748145846019953e-02 1.638114166259765625e+01 4.806361416745753672e-03 1.768178749084472656e+01 1.051243008955156160e-03 1.123401062800238037e+01 1.051243008955156160e-03
1.881139183044433594e+01 2.384108013359102426e-02 1.595544242858886719e+01 2.620959520527045040e-03 1.718212318420410156e+01 1.037955770092987120e-03 1.068849155983929577e+01 1.037955770092987120e-03
2.044766998291015625e+01 8.510606900098674488e-02 1.732751083374023438e+01 7.512260440587309462e-03 1.860344696044921875e+01 1.997433827740971966e-03 1.230607120931849607e+01 1.997433827740971966e-03
1.635251808166503906e+01 3.055939458303541956e-03 1.422880458831787109e+01 1.493286431312068662e-03 1.527557373046875000e+01 5.697295271774739222e-04 8.712436300949642387e+00 5.697295271774739222e-04
1.810939216613769531e+01 2.410145284004343649e-02 1.555396175384521484e+01 5.872076931862669873e-03 1.672845649719238281e+01 1.813249460727221632e-03 9.767494348127087278e+00 1.813249460727221632e-03
1.824173545837402344e+01 1.378003621674543655e-02 1.836845588684082031e+01 2.332217645832112760e-02 1.826852989196777344e+01 1.620950455064022397e-03 1.181129886666382944e+01 1.620950455064022397e-03
1.653932952880859375e+01 3.986948651750692185e-03 1.396433448791503906e+01 1.409686443825639707e-03 1.513140106201171875e+01 5.908056338941273123e-04 8.799238884586831233e+00 5.908056338941273123e-04
1.871260070800781250e+01 2.214603192941411169e-02 1.578504943847656250e+01 5.830656868800040624e-03 1.702901077270507812e+01 1.673627820091797003e-03 1.064437357500585968e+01 1.673627820091797003e-03
1.481469345092773438e+01 1.148479476685667277e-03 1.284632301330566406e+01 7.108145605714019481e-04 1.382956504821777344e+01 3.443069422985863340e-04 8.136657597541264053e+00 3.443069422985863340e-04
1.306043529510498047e+01 6.886665088701685467e-04 1.155533409118652344e+01 3.896819457428659771e-04 1.236314105987548828e+01 2.122020347616568087e-04 6.111455038815492458e+00 2.122020347616568087e-04
1.137940025329589844e+01 1.642067102717002097e-03 1.054753398895263672e+01 1.297892886848564130e-03 1.104920768737792969e+01 6.603653815313521901e-04 4.648619926047437900e+00 6.603653815313521901e-04
2.032529449462890625e+01 8.989497281983663268e-02 1.717375755310058594e+01 1.231291950328211593e-02 1.846387100219726562e+01 2.029536793072580451e-03 1.170236489982665518e+01 2.029536793072580451e-03
1.401780128479003906e+01 5.673177452033763453e-04 1.246309757232666016e+01 4.633014293802997091e-04 1.328969669342041016e+01 1.883623035410930549e-04 7.193379791277617841e+00 1.883623035410930549e-04
1.742461013793945312e+01 9.706204141274094380e-03 1.466963863372802734e+01 2.775974551018512999e-03 1.587731170654296875e+01 7.873101465968001785e-04 9.528066608153466177e+00 7.873101465968001785e-04
1.732491493225097656e+01 1.280309840672579948e-02 1.482028675079345703e+01 2.023588117629714338e-03 1.596612834930419922e+01 8.241173483796699175e-04 9.569801648931189675e+00 8.241173483796699175e-04
1.867610168457031250e+01 2.312060180777909812e-02 1.570681571960449219e+01 4.575420046438981314e-03 1.696238899230957031e+01 1.538431163395075074e-03 1.073162428957462566e+01 1.538431163395075074e-03
1.597808551788330078e+01 2.598823006396996319e-03 1.407927894592285156e+01 1.046996157686809915e-03 1.504091358184814453e+01 4.400733377876433691e-04 7.930537649356448782e+00 4.400733377876433691e-04
1.922720527648925781e+01 3.976968290822316399e-02 1.621829986572265625e+01 7.228815173195284050e-03 1.746510124206542969e+01 1.810010404975991895e-03 1.080057420354073017e+01 1.810010404975991895e-03
